IN,500078,Nisa Hakimpet,Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.6025,78.6205,3,146
IN,500078,CRPF,Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.6025,78.6205,3,147
IN,500078,BITS,Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.6025,78.6205,3,148
IN,500078,Thumkunta,Telangana,40,Hyderabad,536,Hyd,HYD,17.6025,78.6205,3,149
IN,500079,Vaishalinagar,Telangana,40,Hyderabad,536,Saroornagar,HYD,17.4661,78.4914,1,150
IN,500080,Gandhinagar (Hyderabad),Telangana,40,Hyderabad,536,Secunderabad,HYD,17.2974,78.3132,1,151
IN,500081,Madhapur,Telangana,40,Hyderabad,536,Shaikpet,HYD,17.3898,78.4699,4,152
IN,500081,Cyberabad,Telangana,40,Hyderabad,536,Shaikpet,HYD,17.4411,78.3885,3,153
IN,500082,I.M.Colony,Telangana,40,Hyderabad,536,Khairatabad,HYD,17.4253,78.4581,3,154
IN,500082,Somajiguda,Telangana,40,Hyderabad,536,Nampally,HYD,17.4253,78.4581,4,155
IN,500083,Nagaram (K.V.Rangareddy),Telangana,40,Hyderabad,536,Rangareddy,HYD,17.3898,78.4699,4,156
IN,500084,Kothaguda (K.V.Rangareddy),Telangana,40,Hyderabad,536,Serilingampally,HYD,17.3898,78.4699,4,157
IN,500085,Jntu Kukat Pally,Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.2974,78.3132,1,158
IN,500085,KPHB Colony,Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.2974,78.3132,1,159
IN,500086,Don Bosco Nagar,Telangana,40,Hyderabad,536,Rajendranagar,HYD,17.2974,78.3132,1,160
IN,500087,JJ Nagar Colony,Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.2974,78.3132,1,161
IN,500087,Jawahar Nagar,Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.2974,78.3132,1,162
IN,500088,Katchavanisingaram,Telangana,40,Hyderabad,536,Secunderabad,HYD,17.2974,78.3132,1,163
IN,500088,Samskruthi,Telangana,40,Hyderabad,536,Secunderabad,HYD,17.2974,78.3132,1,164
IN,500088,Korremal,Telangana,40,Hyderabad,536,Hyd,HYD,17.2974,78.3132,1,165
IN,500088,Pratapsingaram,Telangana,40,Hyderabad,536,Hyd,HYD,17.2974,78.3132,1,166
IN,500089,Manikonda,Telangana,40,Hyderabad,536,NA,HYD,17.3898,78.4699,4,167
IN,500090,Pragathinagar,Telangana,40,Hyderabad,536,Qutubullapur,HYD,17.5371,78.3728,3,168
IN,500090,Nizampet ,Telangana,40,Hyderabad,536,Qutubullapur,HYD,17.3898,78.4699,4,169
IN,500090,Mallampet,Telangana,40,Hyderabad,536,Qutubullapur,HYD,17.3898,78.4699,4,170
IN,500091,Himayath Sagar,Telangana,40,Hyderabad,536,Rajendra Nagar,HYD,17.3535,78.2402,1,171
IN,500092,Boduppal,Telangana,40,Hyderabad,536,Ghatkesar,HYD,17.3535,78.2402,1,172
IN,500093,Vikasnagar (Hyderabad),Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.3535,78.2402,1,173
IN,500094,Sainikpuri,Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.3535,78.2402,1,174
IN,500095,Putlibowli,Telangana,40,Hyderabad,536,Nampally,HYD,17.3535,78.2402,1,175
IN,500095,State Bank Of India,Telangana,40,Hyderabad,536,Nampally,HYD,17.3535,78.2402,1,176
IN,500096,Film Nagar,Telangana,40,Hyderabad,536,Shaikpet,HYD,17.3535,78.2402,1,177
IN,500097,Gayatri Nagar,Telangana,40,Hyderabad,536,saroornagar,HYD,17.3535,78.2402,1,178
IN,500097,Meerpet,Telangana,40,Hyderabad,536,Saroornagar,HYD,17.3535,78.2402,1,179
IN,500098,Medipalli,Telangana,40,Hyderabad,536,Ghatkesar,HYD,17.3898,78.4699,4,180
IN,500100,Komplly,Telangana,40,Hyderabad,536,Quthbullapur Mandal,HYD,17.5902,78.6668,1,181
IN,500101,Anantaram,Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.3898,78.4699,4,182
IN,500101,Shamirpet,Telangana,40,Hyderabad,536,Shamirpet Mandal,HYD,17.3898,78.4699,4,183
IN,500101,Lalgadi Malakpet,Telangana,40,Hyderabad,536,Hyd,HYD,17.5902,78.6668,3,184
IN,500101,Kyasaram,Telangana,40,Hyderabad,536,Hyd,HYD,17.5902,78.6668,3,185
IN,500101,Kolthur,Telangana,40,Hyderabad,536,Hyd,HYD,17.5902,78.6668,3,186
IN,500101,Mudchintanapalli,Telangana,40,Hyderabad,536,Hyd,HYD,17.5902,78.6668,3,187
IN,500101,Jaggamguda,Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.5902,78.6668,3,188
IN,500101,Turkapalliyadaram,Telangana,40,Hyderabad,536,Hyd,HYD,17.5902,78.6668,3,189
IN,500101,Peddalaxmapur,Telangana,40,Hyderabad,536,Tirumalagiri,HYD,17.5902,78.6668,3,190
IN,500101,Aliabad,Telangana,40,Hyderabad,536,Hyd,HYD,17.3455,78.4729,4,191
IN,500103,Jai Jawan Colony,Telangana,40,Hyderabad,536,Secunderabad,HYD,17.5902,78.6668,1,192
IN,500105,Vengal Rao Nagar,Telangana,40,Hyderabad,536,Khairatabad,HYD,17.5902,78.6668,1,193
IN,500107,Gopanpally,Telangana,40,Hyderabad,536,Ameerpet,HYD,17.5902,78.6668,1,194
IN,500110,Prashasan Nagar,Telangana,40,Hyderabad,536,Hyderabad,HYD,17.5902,78.6668,1,195
IN,501101,Vikarabad H.O,Telangana,40,Hyderabad,536,Hyd,HYD,17.7942,78.468,1,196
IN,501102,Allampalli.,Telangana,40,Hyderabad,536,Vikarabad,HYD,17.0587,78.4228,3,197
IN,501301,Thimmaipalli,Telangana,40,Hyderabad,536,Hyd,HYD,17.695,79.0645,3,198
IN,501301,Bogaram,Telangana,40,Hyderabad,536,Hyd,HYD,17.695,79.0645,3,199
IN,501301,Keesara,Telangana,40,Hyderabad,536,Hyd,HYD,17.695,79.0645,3,200
IN,501301,Keesaragutta,Telangana,40,Hyderabad,536,Hyd,HYD,17.695,79.0645,3,201
IN,501301,Rampallidiara,Telangana,40,Hyderabad,536,Hyd,HYD,17.695,79.0645,3,202
IN,501301,Ankushapur,Telangana,40,Hyderabad,536,Hyd,HYD,17.695,79.0645,3,203
IN,501301,Cherial,Telangana,40,Hyderabad,536,Hyd,HYD,17.3898,78.4699,4,204
IN,501301,Cherlapalli,Telangana,40,Hyderabad,536,Hyd,HYD,17.3898,78.4699,4,205
IN,501301,Yadgarpalli,Telangana,40,Hyderabad,536,Hyd,HYD,17.3898,78.4699,4,206
IN,501301,Rompalli,Telangana,40,Hyderabad,536,Hyd,HYD,17.3898,78.4699,4,207
IN,501301,Ankireddipalli,Telangana,40,Hyderabad,536,Hyd,HYD,17.3898,78.4699,4,208
IN,501401,Nutankal,Telangana,40,Hyderabad,536,Hyd,HYD,17.3898,78.4699,4,209
IN,501401,Girmapur,Telangana,40,Hyderabad,536,Hyd,HYD,17.3898,78.4699,4,210
IN,501401,Ravalkol,Telangana,40,Hyderabad,536,Hyd,HYD,17.583,78.9223,3,211
IN,501401,Rajbolaram,Telangana,40,Hyderabad,536,Hyd,HYD,17.583,78.9223,3,212
IN,501401,Gowdavalli,Telangana,40,Hyderabad,536,Hyd,HYD,17.583,78.9223,3,213
IN,501401,Dabirpur,Telangana,40,Hyderabad,536,Hyd,HYD,17.583,78.9223,3,214
